,videoId,text,likeCount,published
1873,PmHlunblL3Y,진짜 눌러야 하는 게 너무 늘어나는 직업도 배려 좀... 그리고 코어 간 밸런스 조절한다고 9월 가서 딴 스킬 퍼댐 가져다가 신 스킬 대미지 늘려서 약해지면 진짜.....,0,2026-07-19 13:46:18+00:00
1552,ozTrqpio2X8,개인적으로 정말 개선됬으면 하는게 있는데 제네시스 해방 온오프스킬인 '파괴의 얄다바오스?' 이거 보스맵 입장 할 때마다 다시 켜야되는거 너무 너무 불편해요..,1,2026-07-19 13:23:24+00:00
1492,ozTrqpio2X8,와씨 듄켈 엘보랑 패턴사라지는거 개고트네 저 불쾌함 GOAT보스 드디어 사라지네,1,2026-07-19 11:54:04+00:00
1510,ozTrqpio2X8,"그래 뭔 필터키를 따로 미개하게 사용했어야 했냐
공식지원 잘했네, 써야하나 고민하고 있었는데",0,2026-07-19 11:31:52+00:00
1467,ozTrqpio2X8,"맑음님..ㅠ 혹시 최신버전으로 제논 보스관련 팁좀 받아볼 수 있을까요? ㅠㅠ 
스킬이.. 넘 어려워요 ㅠㅠ 융합 안에서 극딜해야 되는 것도 얼마전에 알음..ㅋㅋ ㅠㅠㅠ 그리고 맬다캔슬이 있다던데 다른영상에서 봤을땐 맬다누르고융합누르면 캔슬 된다던데 따닥 눌렀는데 절대안되구요.. 그리고 어떤 친구는 맬다가 방깎이라고 극딜때 쓰는거라던데.. 스킬설명엔.. 저는 잘 모르겠던데.. 근데 그게 맞다면 맬다쓰면 3초동안 가만히 스킬시전만 하는데.. 아 뭐가 뭔지 모르겠어요 ... ㅠ",1,2026-07-19 11:19:08+00:00
1537,ozTrqpio2X8,맵패턴 멈추는건 이해 안감 나는,0,2026-07-19 11:09:15+00:00
1474,ozTrqpio2X8,필터키를 사용하고 게임 내에서도 설정 키면 안되나요? 아니면 필터키 꺼야되나요?..,0,2026-07-19 11:08:02+00:00
1505,ozTrqpio2X8,06:32 패턴이 아닌 패컨이라는 오타!,0,2026-07-19 11:06:32+00:00
1622,XZBgcl-FPyk,"물자지원 룬 자동적용이라는게
룬 안까고 지원받아도 룬 효과 적용되서 벋는다는거임?",0,2026-07-19 11:01:57+00:00
1562,ozTrqpio2X8,"지금 필터키 프로그램으로 쓰고 있는데

필터키 프로그램 << 공식 필터키

이렇게 되는거 맞나요?",0,2026-07-19 10:53:03+00:00
1539,ozTrqpio2X8,너무 딸깍으로만 바뀌는거 같아..,0,2026-07-19 10:29:14+00:00
1482,ozTrqpio2X8,6:27 패컨 ㄷㄷ,3,2026-07-19 10:28:53+00:00
1776,vtXkiF-GE9I,아이폰이라 밑에 자막이 짤림 ㅠ,0,2026-07-19 10:10:17+00:00
1553,ozTrqpio2X8,8:41 여기 브금 아시는 분!?,0,2026-07-19 09:57:33+00:00
1516,ozTrqpio2X8,보스 너무 쉬워지는거 아냐 보상은 점점 늘어나는데 결정석 얼마나 깔려고 밑밥까냐,9,2026-07-19 09:45:38+00:00
1484,ozTrqpio2X8,"필터키 같은경우 배메, 루미, 팬텀의경우 텔포가 후다다닥 나가는 경우가 있으니 확인하도 사용하세용~~~",0,2026-07-19 09:19:38+00:00
8452,f92dfu0biJI,챌린저스 패스 프리미엄 지원 물품 지금 사도 효율 괜찮을까요?..ㅠ 280이에요!,0,2026-07-19 09:09:45+00:00
1564,ozTrqpio2X8,보스 너무 쉬워지는게 아닌가 싶네 지금도 완화패치 많이해줘서 쉬운데,0,2026-07-19 09:06:00+00:00
1477,ozTrqpio2X8,그린 아이디는 따로 설정을 해야 되나요?,0,2026-07-19 08:53:21+00:00
1490,ozTrqpio2X8,필터키 헤카테 팩텀같은거 키셋에 놓고 누르면 엄청 여러번 눌려서 몇가지 예외는 둬야하긴 하겠던데. 그 외엔 엄청 편함 ㄷ,0,2026-07-19 08:50:32+00:00
1468,ozTrqpio2X8,항상 잘 보고 있습니다. 혹시 메m 공략 리뉴얼도 해주실 계획이 있으실까요??,0,2026-07-19 08:35:10+00:00
1763,WD11kJwi7qk,제네시스 패스 지금 사도 늦었나요? ㅠ,1,2026-07-19 08:34:00+00:00
1466,ozTrqpio2X8,아쉴롬 브금 자주쓰시는데 들을떄마다 너무 좋네요,0,2026-07-19 08:29:36+00:00
1486,ozTrqpio2X8,컬프프!!❤❤,0,2026-07-19 08:28:14+00:00
1507,ozTrqpio2X8,연계직업 필터키 쓰고안쓰고 보스 차이개심하던데 이제서야하네,0,2026-07-19 08:16:09+00:00
1523,ozTrqpio2X8,공용 6차 바인드,0,2026-07-19 07:51:00+00:00
1681,XZBgcl-FPyk,AI로 제발 말로 하게 좀 해보세요...,0,2026-07-19 07:36:05+00:00
1530,ozTrqpio2X8,경매장 걍 롤백해주지.. 바뀐거 씹별로인데,1,2026-07-19 07:32:14+00:00
1493,ozTrqpio2X8,필터키 기능 만들고 이런거 보면 게임에 관심은 확실히 가지는데 밸패가 그렇게 어려운가,0,2026-07-19 07:29:49+00:00
1560,ozTrqpio2X8,드디어 결정 깎는구나 신난다 정상적인 유저라면 게임경제를 위해 당연히 환영하고 박수쳐야지,0,2026-07-19 07:22:29+00:00
1521,ozTrqpio2X8,UIㅈㄴ큰거 개선은 또 없네,1,2026-07-19 07:19:54+00:00
1491,ozTrqpio2X8,공식 필터키 설정이 딜레이 1ms라 법사 에테폼쓰면 두번 누른 판정 되서 꺼짐 ㅋㅋ,0,2026-07-19 07:02:17+00:00
1470,ozTrqpio2X8,0:41 이렇게 되면 몬스터파크 셔틀 측에서 반발이 심하지않을까요? 이용객이 많이 줄어들텐데요...,57,2026-07-19 07:02:11+00:00
1535,ozTrqpio2X8,6:04 이제 바인드걸면 독방귀 제거 개이득!,15,2026-07-19 06:48:38+00:00
1487,ozTrqpio2X8,"검마 1페는 딱 2명 바인드로 묶고
사슬 한대 맞아서 파괴 바르고 극딜넣는게 맛있는데
 이젠 못하겠네",0,2026-07-19 06:45:54+00:00
1469,ozTrqpio2X8,"유니온 프리셋 문의 넣었을 때 7월에는 힘들 수 있다라고 답변 받았었는데, 빠르게 들어와서 좋긴 하네요",0,2026-07-19 06:30:03+00:00
1479,ozTrqpio2X8,기존에 mvp에게 제공되던 핸즈 시간은 이제 없어지는건가요?,0,2026-07-19 06:28:38+00:00
1524,ozTrqpio2X8,앗 이제 5만원충전하면 골드인데..,0,2026-07-19 06:27:49+00:00
1508,ozTrqpio2X8,헤카테가 ㄹㅇ 개중요해지네,0,2026-07-19 06:26:41+00:00
1569,ozTrqpio2X8,"솔직히 바인드걸면 저렇게 패턴 삭제하는게 좋긴한데 바인드걸고 피하면서 때리는것도 하나의 재미이자 컨텐츠였음... 그냥 다 지워버리니까 좀 슬프네 ㅇㅅㅇ
이런 댓 달면 이제 바인드넣고 극딜하다 맞아죽은애들이 와서 욕 ㅈㄴ하겠지?",3,2026-07-19 06:25:56+00:00
1517,ozTrqpio2X8,몬파핸즈 개당 9900원은...흠 이득인가?,0,2026-07-19 06:25:42+00:00
1526,ozTrqpio2X8,호영 공식 필터키 레츠고,0,2026-07-19 06:25:00+00:00
1471,ozTrqpio2X8,유니온 프리셋 때문에 부캐 주스탯 제한있었는데 드디어...크확 쓰는 궁수 직업이나 럭 개방 가능해졌네,0,2026-07-19 06:24:37+00:00
1529,ozTrqpio2X8,메르 체감 많이되나요,0,2026-07-19 06:23:30+00:00
1547,ozTrqpio2X8,검마 1페는 사슬 일부러 맞고 딜하는경우가 있는데 아쉽네여,3,2026-07-19 06:22:21+00:00
1498,ozTrqpio2X8,검밑솔 너프 어마어마하네 ㄷㄷ,1,2026-07-19 06:13:00+00:00
1499,ozTrqpio2X8,월드공유 펫이 자석펫밖에 안된다니..,2,2026-07-19 06:07:52+00:00
1513,ozTrqpio2X8,메르 빛을 볼려나?,0,2026-07-19 06:05:05+00:00
1511,ozTrqpio2X8,필터키 + 바인드 버프... 제로 떡상 각?,0,2026-07-19 05:59:07+00:00
1522,ozTrqpio2X8,"더스크 추가사항
공포때 붙잡는손, 추적형 몹도 사라집니다",27,2026-07-19 05:58:56+00:00
1483,ozTrqpio2X8,그럼 이제 mvp골드 이상 몬파 핸즈 더 안주는건가여? 개꿀이엿는뎅..,0,2026-07-19 05:56:44+00:00
1554,ozTrqpio2X8,공용 코어 바인드도 나오는건가....,1,2026-07-19 05:54:36+00:00
1506,ozTrqpio2X8,와 진짜 보스 ㅈ같았는데 감사합니다...... 대 창 섭,1,2026-07-19 05:54:31+00:00
1465,ozTrqpio2X8,바인드 걸고 맵패턴 때문에 준극딜 극딜 날려버리는걸로 스트레스 받아 클리어 시간에 영향주는걸 정상화 시켜주는 신창섭,28,2026-07-19 05:53:14+00:00
1543,ozTrqpio2X8,와.. 대박 검은마법사도요??,0,2026-07-19 05:52:13+00:00
1475,ozTrqpio2X8,"8:09 왜 사냥하다가 종종 멈추고 튕기나 햇더니 이런 현상이 있었네 게다가 보스바인드 캔슬 진짜 편의성만큼은 goat 밸패는 직업마다 다르니 최대한 안하고 패턴완화와 바인드 캔슬, 필터키 등을 통해서 여러직업 유저들이 지적하는 문제들을 전부 한번에 공통방식으로 해결하려는 듯함 밸패를 통해 직업마다 조절 들가면 아무리 잘해줘도 누군가는 욕하니까 그게 싫은듯",16,2026-07-19 05:52:05+00:00
1518,ozTrqpio2X8,그제 검마 잡았는데...ㅋㅋㅋㅋㅋㅋㅋ,0,2026-07-19 05:50:28+00:00
1666,XZBgcl-FPyk,패스 메이플 포인트로도 구매가능해요?,0,2026-07-19 05:49:26+00:00
1534,ozTrqpio2X8,던파접고 여기오길잘햇다,0,2026-07-19 05:45:07+00:00
1503,ozTrqpio2X8,이제 카데나 유저들도 외부 프로그램 안 써도 되겠네,0,2026-07-19 05:44:00+00:00
1555,ozTrqpio2X8,진짜 필터키는 감다살이네 ㅋㅋㅌㅋㅋㅋㅋ,0,2026-07-19 05:40:46+00:00
1527,ozTrqpio2X8,2:07 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20,2026-07-19 05:39:59+00:00
1561,ozTrqpio2X8,그래 편의성 패치라도 잘하자,0,2026-07-19 05:39:51+00:00
1504,ozTrqpio2X8,이제 보스는 엄청 쉬워지겠다 그만큼 가격은 떨어지겠찌만,0,2026-07-19 05:36:13+00:00
1559,ozTrqpio2X8,근데 트점이 저렇게 나가는거면 필터키 성능이 너무좋아서 못쓸거같은데ㅋㅋㅋㅋㅋㅋ,0,2026-07-19 05:36:07+00:00
1550,ozTrqpio2X8,"프리즘은월래는 캐시로만 구입가능한걸로 아는데
이제 프리즘  메포로도 가능하게 변경됬나봐여?  
언제 패치됬나요? 2:44
그리고  작년시즌2때 해방 하진 챌섭에서 렌으로했을때는  도핑만4억은 쓴거 같은데   이제는 바인드걸면 없어지니  해방 하진 쉬워지겠네여?",1,2026-07-19 05:35:59+00:00
1540,ozTrqpio2X8,봐.. 이렇게 다 할 수 있잖아. 왜 일 안 하고 빈둥빈둥 놀았어 원기야,23,2026-07-19 05:35:49+00:00
1478,ozTrqpio2X8,바인드 패치는 진짜 좋네 ㅋㅋㅋㅋ,9,2026-07-19 05:31:40+00:00
1566,ozTrqpio2X8,듄켈은 바인드캔슬 보다 30%대 에서 엘보들 개지랄떠는거좀 개선해주면 안되나...,0,2026-07-19 05:28:16+00:00
1544,ozTrqpio2X8,"신창섭 편의성은goat
밸런스는joat",9,2026-07-19 05:27:15+00:00
1567,ozTrqpio2X8,보스 너무 쉽게만드는것같은데,2,2026-07-19 05:26:33+00:00
1481,ozTrqpio2X8,0:59 데벤저 / 궁수 / DEX 해적 / 전사 및 STR 해적 / 도적 / 마법사 / 사냥용 별로 필요했었는데 아주 좋군요..!,7,2026-07-19 05:25:52+00:00
1557,ozTrqpio2X8,블래스터 스웨이 더킹 어케 되는거??,0,2026-07-19 05:24:13+00:00
1473,ozTrqpio2X8,필터키 포톤레이 체감 어떠세요? 두번 따닥 둘려서 바로 나가지거나 하진 않으세요?,0,2026-07-19 05:24:08+00:00
1545,ozTrqpio2X8,진짜 신창섭 다해주네,0,2026-07-19 05:22:51+00:00
1532,ozTrqpio2X8,패턴삭제 미쳤네 ㅋㅋㅋㅋㅋㅋ,1,2026-07-19 05:20:45+00:00
1556,ozTrqpio2X8,듄켈이 진짜 혁명이다...,7,2026-07-19 05:20:24+00:00
1509,ozTrqpio2X8,이제 ㄹㅇ 바인드컷이네,0,2026-07-19 05:18:01+00:00
1563,ozTrqpio2X8,결정석 얼마나 너프쳐때릴려고 별로 의미도없는 바인드캔슬을..,3,2026-07-19 05:16:32+00:00
1546,ozTrqpio2X8,다음 주 목욜부터 적용인가요,1,2026-07-19 05:16:19+00:00
1531,ozTrqpio2X8,"기존 필터키가 훨씬 좋은데.. 아무래도 실험실에 있는거라 미완성같음
연계직업 키워보면 기존 외부필터키가 훨 나은게 느껴짐",1,2026-07-19 05:15:44+00:00
1565,ozTrqpio2X8,월드공유 펫  프리셋은 다른월드도 공유가능한건가요?,1,2026-07-19 05:15:33+00:00
1525,ozTrqpio2X8,소리 괜찮은디,0,2026-07-19 05:14:02+00:00
1551,ozTrqpio2X8,역시 편의성의 악마 신창섭,1,2026-07-19 05:13:37+00:00
1558,ozTrqpio2X8,섀도어 같은애들은 필터키 영향가나요?,35,2026-07-19 05:11:42+00:00
1541,ozTrqpio2X8,전부터 사운드가 매번 작아지는 느낌이지,0,2026-07-19 05:11:19+00:00
1568,ozTrqpio2X8,레테는 버프임? 너프임?,0,2026-07-19 05:09:30+00:00
1528,ozTrqpio2X8,그래그래 내일봐주마,0,2026-07-19 05:09:21+00:00
1533,ozTrqpio2X8,스킬이나 제대로 만들어서 내라..,0,2026-07-19 05:09:19+00:00
1512,ozTrqpio2X8,1,0,2026-07-19 05:05:26+00:00
914,FMUmSNtWlEU,모자 아저씨가 안보이는데...,1,2026-07-19 04:46:43+00:00
1804,vtXkiF-GE9I,레테는 너프아니냐? 지속중 최종뎀 5퍼주고 임프린트 최종뎀 68퍼 줄어드는거 다시 90퍼로 줄어들고 소환수 공격시 50%확률로 본체 30퍼의 데미지로 추가공격하는것도 원래는 소환시 공격시였는데 50퍼로 반토막났네 ㅋㅋㅋ,0,2026-07-19 03:46:09+00:00
1765,WD11kJwi7qk,메이플 인생 처음으로 노말 진힐라 까지 클리어,1,2026-07-19 02:05:47+00:00
1636,XZBgcl-FPyk,이럴시간에 피방 15시간 켜놔라 얘들아 😅,0,2026-07-19 01:43:25+00:00
5578,LwHvINCLuvI,이번에 챌섭으로 복귀한 메린이인데여 정펜을 지금 다써가는데 7월20일종료입니다 기간이지나면 정펜없이사냥해야하는데 상관없을까여? 정펜수급이 훈련일지에 있긴한데 한참뒤에 받을수있는지라,1,2026-07-19 01:42:47+00:00
1702,vtXkiF-GE9I,렌 하는 뉴비인데 왜 구조가 망한 건가요? 망혼강림에 자동으로 나가는 거 아니에요?,0,2026-07-19 01:19:26+00:00
1581,XZBgcl-FPyk,드디어 메M 이벤 나오는구나 얼른 유니온 SSS 만들어줘야지..,0,2026-07-19 00:12:05+00:00
1663,XZBgcl-FPyk,아.. 렌이 본캐인데 260엠작을 또 하게 만드네 ㅈㄴ 악랄하다 데미지스킨을 왤케 이쁘게 내,0,2026-07-18 23:44:11+00:00
1631,XZBgcl-FPyk,경험치 도핑 1022%는 어떻게 하시는거에요...?,0,2026-07-18 23:25:12+00:00
1644,XZBgcl-FPyk,미리미리 자석펫사라지기 일이주전쯤에 피방 15시간채워놔야함,0,2026-07-18 23:06:35+00:00
1642,XZBgcl-FPyk,응 자석펫 끝나서 이제 사냥못해~ 하지만 영상은 잘 봐주마!,0,2026-07-18 22:56:09+00:00
1592,XZBgcl-FPyk,메m 공략도 올려주시면 안되나요?? 맨날 120 찍고 더 못올려셔..,0,2026-07-18 22:39:13+00:00
1639,XZBgcl-FPyk,물자지원 이름이 좀 이상하지 않음?,0,2026-07-18 22:29:07+00:00
1766,WD11kJwi7qk,"잼이님 오랜만에 복귀한 유저인데요 영상 하나씩 다 정주행 하면서 봤는데 
보스장신구 뿌렸던거 + 여명장신구4개 직작해서 쓰고있고,
반지는 1티어링, 리레링, 여명가엔링, 실버블라썸링 쓰라고 하셔서 쓰고 있는데
실버블라썸링 빼고 다른 1티어링을 넣었을 때 전투력도 더 높고, 실버블라썸링을 넣어도 보스장신구 6개라서 5세트효과를 받는데
왜 실버블라썸링을 써야한다고 말하셨는지 궁금합니다 !!",1,2026-07-18 22:16:26+00:00
1641,XZBgcl-FPyk,챌패스는 매주 5렙씩 오르던데 모멘텀 패스는 매주 몇렙씩 오르나요?,0,2026-07-18 21:01:56+00:00
1841,vtXkiF-GE9I,근데 밸패 원하는 애들은 최소 환산 8만대에 하위권 직업들 맞지? 중상위권 직업으로도 밸패 시위하는 애들 있어서 ㅇㅇ.. 일단 배율 100%인데 보스 안 깨지는 직업들부터 밸패 좀 해줘라,0,2026-07-18 20:18:51+00:00
1659,XZBgcl-FPyk,"뎀스들좀 성의있게 만들었으면 좋겠음..
그냥 봤을 땐 이쁘긴 한데
가독성이 심하게 떨어지는 뎀스들이 너무 많음

요즘은 데미지를 많이 안보는 시대긴하는데..
기본적으로 데미지는 내가 얼마나 딜을 넣을 수 있는 기준점을 보는 역할인데..
본래의 기능적인 역할을 수행하지 못하는 뎀스들이 대부분이고

가독성 좋은 뎀스들만 선호하게 되는거 같음
가독성 좋으면서 이쁜 뎀스들은 당연히 비싸고",3,2026-07-18 19:12:09+00:00
1599,XZBgcl-FPyk,상인단 상자 오늘부터 모아도 쓸 수 있나요,0,2026-07-18 17:47:25+00:00
1652,XZBgcl-FPyk,"메엠 렌은 지금나왔나요?
나왔다면 지금부터 키워놔도 되나요??",0,2026-07-18 17:29:21+00:00
1741,vtXkiF-GE9I,"이제 9월 밸패로 신규 스킬 상향과 동일 수치로 결정 가격 깎을 예정
여기까지가 십창섭의 템플릿임",0,2026-07-18 16:35:06+00:00
8949,HVSa7aqX5Tk,"22:18
 호영 단점 대부분을 카인이 공유합니다 각자 장단점이 있는데 단점 바운더리가 좀 겹침 호영 설명보고 하기싫으시면 카인도 하지마세요",0,2026-07-18 16:02:20+00:00
1786,vtXkiF-GE9I,그냥 스킬 나중에 확실하게 내놓지 왜 굳이 내서 ㅋㅋㅋ,0,2026-07-18 15:24:34+00:00
1662,XZBgcl-FPyk,0:10 물어머원,0,2026-07-18 15:18:11+00:00
1588,XZBgcl-FPyk,메포샵은 챌섭도 나오는건가요,0,2026-07-18 15:12:12+00:00
1672,XZBgcl-FPyk,11:44 브금 제목좀 알려주세요,0,2026-07-18 15:00:38+00:00
1584,XZBgcl-FPyk,레테 언다잉엠버 퀘스트 맨 끝에 헤이즐이 자기도 레테랑 같이있고 싶다고 울더만 안드로이드로 만들어버리기 ㄷㄷ,0,2026-07-18 14:59:13+00:00
1643,XZBgcl-FPyk,메m260 얼마나 걸리나요?,0,2026-07-18 14:24:53+00:00
1676,XZBgcl-FPyk,뭔가 복잡하고 어렵게 해놨네,0,2026-07-18 14:18:10+00:00
1645,XZBgcl-FPyk,"영상과는 별개지만, 제네패스플러스 구매해얄지 고민인 유저입니다!
챌린저스 보상으로 제네무기 윗잠 40 35 9 / 아랫잠  9 6 (유니크) 입니다.
챌린저만 찍을 목적으로 키우는 중인데 제네플러스 효율 다들 어떻게 보시는지요?",0,2026-07-18 13:52:24+00:00
1646,XZBgcl-FPyk,모멘텀패스는 근데 메포로 구매안되지않나요? 메포시세랑 아무상관없지않나,0,2026-07-18 13:31:10+00:00
1626,XZBgcl-FPyk,"창섭아 자석펫 다오
120을 원더베리에만 박았는데 디진라벨만 7마리 넘게 먹었다 곧 레드단다 이게 맞냐",0,2026-07-18 13:23:53+00:00
1605,XZBgcl-FPyk,그럼 내일부터 보급 발동 안시키고 40개 모았다가 목욜날 모아서 하는게 좋겠죠!???,0,2026-07-18 13:12:14+00:00
1650,XZBgcl-FPyk,메스크바 히어로 뭔데,0,2026-07-18 13:08:06+00:00
1661,XZBgcl-FPyk,모멘텀 에픽던전보다 효욜 안좋은거 아닌가요..?,1,2026-07-18 12:44:43+00:00
1606,XZBgcl-FPyk,메M 260 오래걸리나여?,2,2026-07-18 12:14:32+00:00
1658,XZBgcl-FPyk,렌뎀지스킨 나올때 브금먼가요,0,2026-07-18 12:06:25+00:00
1633,XZBgcl-FPyk,역시 패치노트 읽어주는 남자,0,2026-07-18 12:05:05+00:00
1685,XZBgcl-FPyk,스펙터 보상 갓컨텐츠인데 사람 잘못만나서 1시간 걸려도 고트인 컨텐츠인데 이걸 발로 걷어 차버리네,0,2026-07-18 12:00:14+00:00
1585,XZBgcl-FPyk,지금 280렙인데 280 이후로는 아이템 사도 결국에는 시간 싸움이더라고요(280 이후로는 접속 뜸해져서..),0,2026-07-18 11:49:04+00:00
1594,XZBgcl-FPyk,1등,0,2026-07-18 11:37:29+00:00
1648,XZBgcl-FPyk,아오 22일수요일 아침 비행기로 동남아 가족 여행 가는데 벌써 도태 되는거 같네,0,2026-07-18 11:16:09+00:00
1611,XZBgcl-FPyk,안돼 스펙터 개꿀잼이었는데 이게 끝난다니...,0,2026-07-18 11:13:59+00:00
1610,XZBgcl-FPyk,메엠 렌 260공략은요?,0,2026-07-18 11:07:34+00:00
1574,XZBgcl-FPyk,메m 공략도 올려주시나요?,1,2026-07-18 11:01:59+00:00
1616,XZBgcl-FPyk,이이스크림이 녹앗어..,0,2026-07-18 10:34:39+00:00
1597,XZBgcl-FPyk,자석펫 확률업 이벤트라도 해줭...,0,2026-07-18 10:06:37+00:00
1607,XZBgcl-FPyk,아니 렌 의자 너무 이쁜데요ㅠㅠㅠ 하.. 메엠 깔기 귀찮은데.. 해야겠네요ㅜ,0,2026-07-18 09:58:08+00:00
1769,WD11kJwi7qk,"30일에 자석펫이 끝납니다. 
현재 챌린저스 다이아고 마스터까지는 해볼 생각이라 제네시스 패스까지 구매해서 하고 있습니다. 일단 피방 보상으로 자석펫을 얻는게 좋을까요? 당장 옥션에서 구매하기엔 가격이 부담이고 또 챌섭 끝나고 할진 아직 확실하진 않아서..",1,2026-07-18 09:44:09+00:00
1624,XZBgcl-FPyk,이럴줄알고 4배쿠폰 안쓰고 vip부스터도 묵혀놨지 룬마다 까주마,0,2026-07-18 09:40:52+00:00
1575,XZBgcl-FPyk,조절 할 수 있는 자동장비 분해 합성 같은거 있음 좋겠는데,1,2026-07-18 09:31:38+00:00
1618,XZBgcl-FPyk,특수상자 경험치도 추가경험치 받음?,0,2026-07-18 09:17:21+00:00
1619,XZBgcl-FPyk,추가경험치 1000퍼대는 어떻게 나오는거죠..?,1,2026-07-18 09:02:14+00:00
1593,XZBgcl-FPyk,메m 렌260 공략 올라오나요 !?,0,2026-07-18 08:59:27+00:00
1604,XZBgcl-FPyk,할로캣도 그렇고 미호도 그렇고 다들 안구건조증이 있나,0,2026-07-18 08:53:07+00:00
1687,XZBgcl-FPyk,아니 근데 자석펫 필요했으면 저번 이벤트 출석했어야지 하는데 이번 챌섭부터 시작한 사람은 뭐 어케해야해요??,0,2026-07-18 08:50:53+00:00
1621,XZBgcl-FPyk,"님들 본캐가 290렙인데 모멘텀 패스 살만한가요?
레벨 욕심은 크게없고 사냥은 매일 메제 채우고 있어요",0,2026-07-18 08:43:28+00:00
1627,XZBgcl-FPyk,메엠260찍기 어렵나요?,0,2026-07-18 08:34:37+00:00
1596,XZBgcl-FPyk,"창섭아 6석펫 효과 만든거 너쿠 고마운데 9석펫도 만들어주라,",0,2026-07-18 08:32:05+00:00
1582,XZBgcl-FPyk,룬의 경험에는 적용안되나요 실질적으로 맞추기가 어려울려나요,0,2026-07-18 08:26:13+00:00
1623,XZBgcl-FPyk,경험치 도핑하면 물자상자 경험치가 늘어나는 구조였나요.............. 경손실 오졌네 하...........,0,2026-07-18 08:25:12+00:00
1608,XZBgcl-FPyk,창섭아 모멘텀패스좀 메포로 사게해줘라 안그러면 쌀먹해서 패스산다,0,2026-07-18 08:24:39+00:00
1613,XZBgcl-FPyk,메M 렌 이벤트는 본섭 렌 출시 뎀스랑 많이 다른가,0,2026-07-18 08:23:49+00:00
1614,XZBgcl-FPyk,"아 특수상자 랜덤 ㅡㅡ

이번트기간 내내 레어만 뜨다가 끝나겠네

뭔가 나사가 한개씩 빠져있냐",0,2026-07-18 08:12:47+00:00
1602,XZBgcl-FPyk,상자 경험치는 룬의 경험 특수코어 추가 경험치를 적용 받으므로 룬 해제 후 바로 상자 스폰 시켜서 까시는걸 추천 드립니다,0,2026-07-18 08:11:41+00:00
1601,XZBgcl-FPyk,어흐 미호.... 눈깜빡거리면서 유혹하네,0,2026-07-18 08:04:59+00:00
1603,XZBgcl-FPyk,헤이즐 로이드는 진짜 감다살이네 ㅋㅋ,8,2026-07-18 07:55:41+00:00
1640,XZBgcl-FPyk,"메잘알 형들 제네시스 패스 플러스 사고 검마 2인 잡았는데 팅켜서 보상 친구만 깟는데 이럴떈 문의 했는데 주말은 원래 운영 안하는거야? 그러면 나 8월까지 제네시스패스플러스 퀘스트 못꺠는거야 ㅠㅠ

문의 하니깐 결정 값만 준다는데.. 그러면 클리어로 처리 된거냐고 재문의 하니깐 주말이라 그런지 답장이 없어...",0,2026-07-18 07:48:35+00:00
1590,XZBgcl-FPyk,김창섭의 역대급 경험치 이벤트도 잊은겐가?,0,2026-07-18 07:36:51+00:00
1678,XZBgcl-FPyk,하..  뎀스 미쳤나 260 언제찍누..,1,2026-07-18 07:36:03+00:00
1615,XZBgcl-FPyk,이참에 메엠 250 찍고 뎀스킨 섀도어 껴줘야지,0,2026-07-18 07:18:41+00:00
1771,WD11kJwi7qk,페어리 하트는 어디서 얻나요??,1,2026-07-18 07:14:29+00:00
1680,XZBgcl-FPyk,23일 00시에 스펙터 할수있나요?,0,2026-07-18 07:13:55+00:00
1612,XZBgcl-FPyk,축복의룬 고정해주세요 창섭님,0,2026-07-18 07:01:44+00:00
1665,XZBgcl-FPyk,5:44 어째 메키 생각나냐,2,2026-07-18 06:59:03+00:00
1625,XZBgcl-FPyk,시식코너에서 맛나게 드셨으면 제품 좀 사라.,0,2026-07-18 06:58:52+00:00
1637,XZBgcl-FPyk,메이플 안에 메이플키우기가 생겼네 ㅋㅋ,0,2026-07-18 06:55:21+00:00
1656,XZBgcl-FPyk,아니 수발 또 랜덤이야 아오,0,2026-07-18 06:43:01+00:00
1634,XZBgcl-FPyk,맑음게이야 3분에 특수상자 5개 아님?,0,2026-07-18 06:36:57+00:00
1647,XZBgcl-FPyk,창섭아 문타포스좀 내줘라,0,2026-07-18 06:35:21+00:00
1577,XZBgcl-FPyk,묵매도 이뿌당,2,2026-07-18 06:31:58+00:00
1669,XZBgcl-FPyk,자석펫 시세는 지금 비수기때랑 비교해서 비싼편인가요,0,2026-07-18 06:21:23+00:00
1617,XZBgcl-FPyk,미호 진짜 처음보고 너무 귀여워서 갖고 싶었는데 나왔네 ㅋㅋㅋ,0,2026-07-18 06:19:24+00:00
1591,XZBgcl-FPyk,상자 꾹꾹 모아서 피방에서 써야겠네,2,2026-07-18 06:19:15+00:00
1632,XZBgcl-FPyk,에르다조각은 끌리는데,0,2026-07-18 06:16:37+00:00
1609,XZBgcl-FPyk,과연 남캐 이벤트 안드로이드는 대체 언제 나올것인가,0,2026-07-18 06:16:08+00:00
1628,XZBgcl-FPyk,스펙터블래스트 적응되니까 바뀌네,0,2026-07-18 06:09:44+00:00
